主城市,迁出城市,迁出省份,比例,日期
甘孜州,黄南藏族自治州,青海省,0.04,2020/1/2
甘孜州,南阳市,河南省,0.04,2020/1/2
甘孜州,东莞市,广东省,0.04,2020/1/2
甘孜州,武汉市,湖北省,0.03,2020/1/2
甘孜州,白银市,甘肃省,0.03,2020/1/2
甘孜州,渭南市,陕西省,0.03,2020/1/2
甘孜州,保定市,河北省,0.03,2020/1/2
甘孜州,山南市,西藏自治区,0.03,2020/1/2
甘孜州,宜昌市,湖北省,0.03,2020/1/2
甘孜州,张家界市,湖南省,0.03,2020/1/2
甘孜州,东营市,山东省,0.03,2020/1/2
甘孜州,吉安市,江西省,0.03,2020/1/2
甘孜州,天水市,甘肃省,0.03,2020/1/2
甘孜州,林芝市,西藏自治区,0.03,2020/1/2
甘孜州,玉溪市,云南省,0.03,2020/1/2
甘孜州,长沙市,湖南省,0.03,2020/1/2
甘孜州,安康市,陕西省,0.03,2020/1/2
甘孜州,海北藏族自治州,青海省,0.03,2020/1/2
甘孜州,荆州市,湖北省,0.01,2020/1/2
甘孜州,盐城市,江苏省,0.01,2020/1/2
甘孜州,哈尔滨市,黑龙江省,0.01,2020/1/2
甘孜州,合肥市,安徽省,0.01,2020/1/2
甘孜州,临高县,海南省,0.01,2020/1/2
甘孜州,乌兰察布市,内蒙古自治区,0.01,2020/1/2
甘孜州,三门峡市,河南省,0.01,2020/1/2
甘孜州,六盘水市,贵州省,0.01,2020/1/2
甘孜州,伊犁哈萨克自治州,新疆维吾尔自治区,0.01,2020/1/2
甘孜州,马鞍山市,安徽省,0.01,2020/1/2
甘孜州,怒江傈僳族自治州,云南省,0.01,2020/1/2
甘孜州,保亭黎族苗族自治县,海南省,0.01,2020/1/2
甘孜州,定安县,海南省,0.01,2020/1/2
甘孜州,赤峰市,内蒙古自治区,0.01,2020/1/2
甘孜州,晋中市,山西省,0.01,2020/1/2
甘孜州,漯河市,河南省,0.01,2020/1/2
甘孜州,潍坊市,山东省,0.01,2020/1/2
甘孜州,益阳市,湖南省,0.01,2020/1/2
甘孜州,烟台市,山东省,0.01,2020/1/2
甘孜州,宁波市,浙江省,0.01,2020/1/2
甘孜州,昭通市,云南省,0.01,2020/1/2
甘孜州,西双版纳傣族自治州,云南省,0.01,2020/1/2
甘孜州,海南藏族自治州,青海省,0.01,2020/1/2
甘孜州,成都市,四川省,47.38,2020/1/3
甘孜州,雅安市,四川省,10.83,2020/1/3
甘孜州,凉山彝族自治州,四川省,6.81,2020/1/3
甘孜州,阿坝藏族羌族自治州,四川省,3.88,2020/1/3
甘孜州,昌都市,西藏自治区,3.19,2020/1/3
甘孜州,迪庆藏族自治州,云南省,2.75,2020/1/3
甘孜州,眉山市,四川省,1.94,2020/1/3
甘孜州,乐山市,四川省,1.8,2020/1/3
甘孜州,遂宁市,四川省,1.52,2020/1/3
甘孜州,玉树藏族自治州,青海省,1.51,2020/1/3
甘孜州,宜宾市,四川省,1.46,2020/1/3
甘孜州,德阳市,四川省,1.42,2020/1/3
甘孜州,南充市,四川省,1.39,2020/1/3
甘孜州,绵阳市,四川省,1.26,2020/1/3
甘孜州,重庆市,重庆市,1.16,2020/1/3
甘孜州,泸州市,四川省,1.1,2020/1/3
甘孜州,内江市,四川省,0.97,2020/1/3
甘孜州,果洛藏族自治州,青海省,0.96,2020/1/3
甘孜州,资阳市,四川省,0.73,2020/1/3
甘孜州,广安市,四川省,0.73,2020/1/3
甘孜州,达州市,四川省,0.68,2020/1/3
甘孜州,丽江市,云南省,0.62,2020/1/3
甘孜州,自贡市,四川省,0.54,2020/1/3
甘孜州,巴中市,四川省,0.45,2020/1/3
甘孜州,攀枝花市,四川省,0.45,2020/1/3
甘孜州,广元市,四川省,0.42,2020/1/3
甘孜州,大理白族自治州,云南省,0.34,2020/1/3
甘孜州,拉萨市,西藏自治区,0.24,2020/1/3
甘孜州,遵义市,贵州省,0.13,2020/1/3
甘孜州,西宁市,青海省,0.11,2020/1/3
甘孜州,汉中市,陕西省,0.11,2020/1/3
甘孜州,西安市,陕西省,0.11,2020/1/3
甘孜州,临夏回族自治州,甘肃省,0.1,2020/1/3
甘孜州,那曲市,西藏自治区,0.08,2020/1/3
甘孜州,昆明市,云南省,0.08,2020/1/3
甘孜州,楚雄彝族自治州,云南省,0.07,2020/1/3
甘孜州,北京市,北京市,0.07,2020/1/3
甘孜州,临沧市,云南省,0.07,2020/1/3
甘孜州,上海市,上海市,0.07,2020/1/3
甘孜州,南阳市,河南省,0.06,2020/1/3
甘孜州,广州市,广东省,0.06,2020/1/3
甘孜州,毕节市,贵州省,0.06,2020/1/3
甘孜州,荆门市,湖北省,0.06,2020/1/3
甘孜州,洛阳市,河南省,0.06,2020/1/3
甘孜州,甘南藏族自治州,甘肃省,0.05,2020/1/3
甘孜州,三亚市,海南省,0.05,2020/1/3
甘孜州,恩施土家族苗族自治州,湖北省,0.05,2020/1/3
甘孜州,黔东南苗族侗族自治州,贵州省,0.04,2020/1/3
甘孜州,曲靖市,云南省,0.04,2020/1/3
甘孜州,白银市,甘肃省,0.04,2020/1/3
甘孜州,黄南藏族自治州,青海省,0.04,2020/1/3
甘孜州,厦门市,福建省,0.04,2020/1/3
甘孜州,昭通市,云南省,0.04,2020/1/3
甘孜州,林芝市,西藏自治区,0.04,2020/1/3
甘孜州,宜昌市,湖北省,0.04,2020/1/3
甘孜州,襄阳市,湖北省,0.03,2020/1/3
甘孜州,许昌市,河南省,0.03,2020/1/3
甘孜州,贵阳市,贵州省,0.03,2020/1/3
甘孜州,宁波市,浙江省,0.03,2020/1/3
甘孜州,石家庄市,河北省,0.03,2020/1/3
甘孜州,海西蒙古族藏族自治州,青海省,0.03,2020/1/3
甘孜州,文山壮族苗族自治州,云南省,0.03,2020/1/3
甘孜州,佛山市,广东省,0.03,2020/1/3
甘孜州,陇南市,甘肃省,0.03,2020/1/3
甘孜州,红河哈尼族彝族自治州,云南省,0.03,2020/1/3
甘孜州,铜仁市,贵州省,0.02,2020/1/3
甘孜州,黔西南布依族苗族自治州,贵州省,0.02,2020/1/3
甘孜州,十堰市,湖北省,0.02,2020/1/3
甘孜州,邵阳市,湖南省,0.02,2020/1/3
甘孜州,日喀则市,西藏自治区,0.02,2020/1/3
甘孜州,无锡市,江苏省,0.02,2020/1/3
甘孜州,德宏傣族景颇族自治州,云南省,0.02,2020/1/3
甘孜州,延边朝鲜族自治州,吉林省,0.02,2020/1/3
甘孜州,陵水黎族自治县,海南省,0.02,2020/1/3
甘孜州,三门峡市,河南省,0.02,2020/1/3
甘孜州,商洛市,陕西省,0.02,2020/1/3
甘孜州,信阳市,河南省,0.02,2020/1/3
甘孜州,定西市,甘肃省,0.02,2020/1/3
甘孜州,哈尔滨市,黑龙江省,0.02,2020/1/3
甘孜州,菏泽市,山东省,0.02,2020/1/3
甘孜州,玉溪市,云南省,0.02,2020/1/3
甘孜州,桂林市,广西壮族自治区,0.02,2020/1/3
甘孜州,兰州市,甘肃省,0.02,2020/1/3
甘孜州,武汉市,湖北省,0.02,2020/1/3
甘孜州,沈阳市,辽宁省,0.02,2020/1/3
甘孜州,宝鸡市,陕西省,0.02,2020/1/3
甘孜州,东莞市,广东省,0.02,2020/1/3
甘孜州,淮安市,江苏省,0.01,2020/1/3
甘孜州,天水市,甘肃省,0.01,2020/1/3
甘孜州,运城市,山西省,0.01,2020/1/3
甘孜州,郑州市,河南省,0.01,2020/1/3
甘孜州,张掖市,甘肃省,0.01,2020/1/3
甘孜州,晋城市,山西省,0.01,2020/1/3
甘孜州,海南藏族自治州,青海省,0.01,2020/1/3
甘孜州,柳州市,广西壮族自治区,0.01,2020/1/3
甘孜州,银川市,宁夏回族自治区,0.01,2020/1/3
甘孜州,怀化市,湖南省,0.01,2020/1/3
甘孜州,商丘市,河南省,0.01,2020/1/3
甘孜州,济宁市,山东省,0.01,2020/1/3
甘孜州,太原市,山西省,0.01,2020/1/3
甘孜州,成都市,四川省,43.52,2020/1/4
甘孜州,雅安市,四川省,12.15,2020/1/4
甘孜州,凉山彝族自治州,四川省,6.23,2020/1/4
甘孜州,阿坝藏族羌族自治州,四川省,4.89,2020/1/4
甘孜州,昌都市,西藏自治区,4.28,2020/1/4
甘孜州,迪庆藏族自治州,云南省,3.68,2020/1/4
甘孜州,眉山市,四川省,1.97,2020/1/4
甘孜州,遂宁市,四川省,1.72,2020/1/4
甘孜州,乐山市,四川省,1.59,2020/1/4
甘孜州,绵阳市,四川省,1.49,2020/1/4
甘孜州,德阳市,四川省,1.49,2020/1/4
甘孜州,玉树藏族自治州,青海省,1.42,2020/1/4
甘孜州,宜宾市,四川省,1.41,2020/1/4
甘孜州,南充市,四川省,1.27,2020/1/4
甘孜州,重庆市,重庆市,1.27,2020/1/4
甘孜州,泸州市,四川省,1.01,2020/1/4
甘孜州,广安市,四川省,0.89,2020/1/4
甘孜州,果洛藏族自治州,青海省,0.75,2020/1/4
甘孜州,大理白族自治州,云南省,0.71,2020/1/4
甘孜州,内江市,四川省,0.71,2020/1/4
甘孜州,资阳市,四川省,0.7,2020/1/4
甘孜州,达州市,四川省,0.68,2020/1/4
甘孜州,丽江市,云南省,0.64,2020/1/4
甘孜州,自贡市,四川省,0.56,2020/1/4
甘孜州,广元市,四川省,0.47,2020/1/4
甘孜州,攀枝花市,四川省,0.27,2020/1/4
甘孜州,西安市,陕西省,0.24,2020/1/4
甘孜州,巴中市,四川省,0.24,2020/1/4
甘孜州,恩施土家族苗族自治州,湖北省,0.13,2020/1/4
甘孜州,遵义市,贵州省,0.13,2020/1/4
甘孜州,拉萨市,西藏自治区,0.13,2020/1/4
甘孜州,临夏回族自治州,甘肃省,0.12,2020/1/4
甘孜州,北京市,北京市,0.1,2020/1/4
甘孜州,洛阳市,河南省,0.1,2020/1/4
甘孜州,西宁市,青海省,0.09,2020/1/4
甘孜州,汉中市,陕西省,0.08,2020/1/4
甘孜州,曲靖市,云南省,0.07,2020/1/4
甘孜州,三门峡市,河南省,0.07,2020/1/4
甘孜州,海南藏族自治州,青海省,0.07,2020/1/4
甘孜州,许昌市,河南省,0.07,2020/1/4
甘孜州,楚雄彝族自治州,云南省,0.07,2020/1/4
甘孜州,昆明市,云南省,0.06,2020/1/4
甘孜州,深圳市,广东省,0.06,2020/1/4
甘孜州,陇南市,甘肃省,0.06,2020/1/4
甘孜州,临沧市,云南省,0.05,2020/1/4
甘孜州,贵阳市,贵州省,0.05,2020/1/4
甘孜州,甘南藏族自治州,甘肃省,0.04,2020/1/4
甘孜州,襄阳市,湖北省,0.04,2020/1/4
甘孜州,那曲市,西藏自治区,0.04,2020/1/4
甘孜州,荆门市,湖北省,0.04,2020/1/4
甘孜州,邵阳市,湖南省,0.04,2020/1/4
甘孜州,咸阳市,陕西省,0.04,2020/1/4
甘孜州,荆州市,湖北省,0.04,2020/1/4
甘孜州,福州市,福建省,0.04,2020/1/4
甘孜州,毕节市,贵州省,0.04,2020/1/4
甘孜州,佛山市,广东省,0.04,2020/1/4
甘孜州,昭通市,云南省,0.03,2020/1/4
甘孜州,黔南布依族苗族自治州,贵州省,0.03,2020/1/4
甘孜州,上海市,上海市,0.03,2020/1/4
甘孜州,林芝市,西藏自治区,0.03,2020/1/4
甘孜州,海北藏族自治州,青海省,0.03,2020/1/4
甘孜州,徐州市,江苏省,0.03,2020/1/4
甘孜州,廊坊市,河北省,0.03,2020/1/4
甘孜州,长治市,山西省,0.03,2020/1/4
甘孜州,周口市,河南省,0.03,2020/1/4
甘孜州,厦门市,福建省,0.03,2020/1/4
甘孜州,南昌市,江西省,0.03,2020/1/4
甘孜州,怀化市,湖南省,0.02,2020/1/4
甘孜州,长春市,吉林省,0.02,2020/1/4
甘孜州,烟台市,山东省,0.02,2020/1/4
甘孜州,漯河市,河南省,0.02,2020/1/4
甘孜州,西双版纳傣族自治州,云南省,0.02,2020/1/4
甘孜州,珠海市,广东省,0.02,2020/1/4
甘孜州,苏州市,江苏省,0.02,2020/1/4
甘孜州,山南市,西藏自治区,0.02,2020/1/4
甘孜州,东莞市,广东省,0.02,2020/1/4
甘孜州,邢台市,河北省,0.02,2020/1/4
甘孜州,南京市,江苏省,0.02,2020/1/4
甘孜州,三明市,福建省,0.02,2020/1/4
甘孜州,黄石市,湖北省,0.02,2020/1/4
甘孜州,晋城市,山西省,0.02,2020/1/4
甘孜州,十堰市,湖北省,0.02,2020/1/4
甘孜州,广州市,广东省,0.02,2020/1/4
甘孜州,渭南市,陕西省,0.02,2020/1/4
甘孜州,定西市,甘肃省,0.02,2020/1/4
甘孜州,黔东南苗族侗族自治州,贵州省,0.02,2020/1/4
甘孜州,安康市,陕西省,0.02,2020/1/4
甘孜州,红河哈尼族彝族自治州,云南省,0.02,2020/1/4
甘孜州,武汉市,湖北省,0.02,2020/1/4
甘孜州,安顺市,贵州省,0.02,2020/1/4
甘孜州,乌兰察布市,内蒙古自治区,0.02,2020/1/4
甘孜州,合肥市,安徽省,0.01,2020/1/4
甘孜州,平顶山市,河南省,0.01,2020/1/4
甘孜州,岳阳市,湖南省,0.01,2020/1/4
甘孜州,杭州市,浙江省,0.01,2020/1/4
甘孜州,海口市,海南省,0.01,2020/1/4
甘孜州,开封市,河南省,0.01,2020/1/4
甘孜州,琼海市,海南省,0.01,2020/1/4
甘孜州,文山壮族苗族自治州,云南省,0.01,2020/1/4
甘孜州,呼和浩特市,内蒙古自治区,0.01,2020/1/4
甘孜州,成都市,四川省,45.02,2020/1/5
甘孜州,雅安市,四川省,13.89,2020/1/5
甘孜州,凉山彝族自治州,四川省,5.59,2020/1/5
甘孜州,昌都市,西藏自治区,5.11,2020/1/5
甘孜州,阿坝藏族羌族自治州,四川省,4.01,2020/1/5
甘孜州,迪庆藏族自治州,云南省,3.74,2020/1/5
甘孜州,玉树藏族自治州,青海省,1.99,2020/1/5
甘孜州,乐山市,四川省,1.96,2020/1/5
甘孜州,重庆市,重庆市,1.66,2020/1/5
甘孜州,眉山市,四川省,1.25,2020/1/5
甘孜州,绵阳市,四川省,1.24,2020/1/5
甘孜州,南充市,四川省,1.2,2020/1/5
甘孜州,遂宁市,四川省,1.03,2020/1/5
甘孜州,德阳市,四川省,1.01,2020/1/5
甘孜州,宜宾市,四川省,0.98,2020/1/5
甘孜州,泸州市,四川省,0.92,2020/1/5
甘孜州,果洛藏族自治州,青海省,0.82,2020/1/5
甘孜州,自贡市,四川省,0.77,2020/1/5
甘孜州,大理白族自治州,云南省,0.72,2020/1/5
甘孜州,广安市,四川省,0.65,2020/1/5
甘孜州,内江市,四川省,0.56,2020/1/5
甘孜州,资阳市,四川省,0.47,2020/1/5
甘孜州,达州市,四川省,0.46,2020/1/5
甘孜州,丽江市,云南省,0.34,2020/1/5
甘孜州,广元市,四川省,0.27,2020/1/5
甘孜州,遵义市,贵州省,0.22,2020/1/5
甘孜州,拉萨市,西藏自治区,0.21,2020/1/5
甘孜州,巴中市,四川省,0.2,2020/1/5
甘孜州,攀枝花市,四川省,0.17,2020/1/5
甘孜州,昆明市,云南省,0.16,2020/1/5
甘孜州,北京市,北京市,0.13,2020/1/5
甘孜州,宜昌市,湖北省,0.11,2020/1/5
甘孜州,西宁市,青海省,0.11,2020/1/5
甘孜州,毕节市,贵州省,0.1,2020/1/5
甘孜州,三亚市,海南省,0.1,2020/1/5
甘孜州,西安市,陕西省,0.09,2020/1/5
甘孜州,昭通市,云南省,0.09,2020/1/5
甘孜州,贵阳市,贵州省,0.09,2020/1/5
甘孜州,甘南藏族自治州,甘肃省,0.08,2020/1/5
甘孜州,深圳市,广东省,0.08,2020/1/5
甘孜州,临夏回族自治州,甘肃省,0.08,2020/1/5
甘孜州,洛阳市,河南省,0.07,2020/1/5
甘孜州,林芝市,西藏自治区,0.05,2020/1/5
甘孜州,邵阳市,湖南省,0.05,2020/1/5
甘孜州,六盘水市,贵州省,0.04,2020/1/5
甘孜州,信阳市,河南省,0.04,2020/1/5
甘孜州,汉中市,陕西省,0.04,2020/1/5
甘孜州,陇南市,甘肃省,0.04,2020/1/5
甘孜州,黔南布依族苗族自治州,贵州省,0.04,2020/1/5
甘孜州,温州市,浙江省,0.04,2020/1/5
甘孜州,曲靖市,云南省,0.04,2020/1/5
甘孜州,那曲市,西藏自治区,0.04,2020/1/5
甘孜州,临沧市,云南省,0.04,2020/1/5
甘孜州,娄底市,湖南省,0.03,2020/1/5
甘孜州,石家庄市,河北省,0.03,2020/1/5
甘孜州,上海市,上海市,0.03,2020/1/5
甘孜州,定西市,甘肃省,0.03,2020/1/5
甘孜州,杭州市,浙江省,0.03,2020/1/5
甘孜州,常州市,江苏省,0.03,2020/1/5
甘孜州,兰州市,甘肃省,0.03,2020/1/5
甘孜州,广州市,广东省,0.03,2020/1/5
甘孜州,商洛市,陕西省,0.03,2020/1/5
甘孜州,南阳市,河南省,0.03,2020/1/5
甘孜州,郑州市,河南省,0.03,2020/1/5
甘孜州,黔东南苗族侗族自治州,贵州省,0.03,2020/1/5
甘孜州,合肥市,安徽省,0.03,2020/1/5
甘孜州,烟台市,山东省,0.02,2020/1/5
甘孜州,周口市,河南省,0.02,2020/1/5
甘孜州,红河哈尼族彝族自治州,云南省,0.02,2020/1/5
甘孜州,漳州市,福建省,0.02,2020/1/5
甘孜州,宝鸡市,陕西省,0.02,2020/1/5
甘孜州,安康市,陕西省,0.02,2020/1/5
甘孜州,太原市,山西省,0.02,2020/1/5
甘孜州,贵港市,广西壮族自治区,0.02,2020/1/5
甘孜州,吉安市,江西省,0.02,2020/1/5
甘孜州,海西蒙古族藏族自治州,青海省,0.02,2020/1/5
甘孜州,楚雄彝族自治州,云南省,0.02,2020/1/5
甘孜州,咸阳市,陕西省,0.02,2020/1/5
甘孜州,恩施土家族苗族自治州,湖北省,0.02,2020/1/5
甘孜州,长沙市,湖南省,0.02,2020/1/5
甘孜州,白银市,甘肃省,0.02,2020/1/5
甘孜州,吉林市,吉林省,0.02,2020/1/5
甘孜州,怀化市,湖南省,0.02,2020/1/5
甘孜州,西双版纳傣族自治州,云南省,0.02,2020/1/5
甘孜州,黔西南布依族苗族自治州,贵州省,0.02,2020/1/5
甘孜州,普洱市,云南省,0.02,2020/1/5
甘孜州,海北藏族自治州,青海省,0.01,2020/1/5
甘孜州,益阳市,湖南省,0.01,2020/1/5
甘孜州,海东市,青海省,0.01,2020/1/5
甘孜州,宁波市,浙江省,0.01,2020/1/5
甘孜州,渭南市,陕西省,0.01,2020/1/5
甘孜州,柳州市,广西壮族自治区,0.01,2020/1/5
甘孜州,鹤壁市,河南省,0.01,2020/1/5
甘孜州,白城市,吉林省,0.01,2020/1/5
甘孜州,沈阳市,辽宁省,0.01,2020/1/5
甘孜州,海南藏族自治州,青海省,0.01,2020/1/5
甘孜州,厦门市,福建省,0.01,2020/1/5
甘孜州,孝感市,湖北省,0.01,2020/1/5
甘孜州,鹰潭市,江西省,0.01,2020/1/5
甘孜州,辽阳市,辽宁省,0.01,2020/1/5
甘孜州,成都市,四川省,43.14,2020/1/6
甘孜州,雅安市,四川省,15.85,2020/1/6
甘孜州,昌都市,西藏自治区,5.56,2020/1/6
甘孜州,凉山彝族自治州,四川省,5.29,2020/1/6
甘孜州,阿坝藏族羌族自治州,四川省,4.33,2020/1/6
甘孜州,迪庆藏族自治州,云南省,4.18,2020/1/6
甘孜州,乐山市,四川省,1.85,2020/1/6
甘孜州,玉树藏族自治州,青海省,1.85,2020/1/6
甘孜州,眉山市,四川省,1.62,2020/1/6
甘孜州,重庆市,重庆市,1.44,2020/1/6
甘孜州,遂宁市,四川省,1.13,2020/1/6
甘孜州,绵阳市,四川省,0.98,2020/1/6
甘孜州,南充市,四川省,0.98,2020/1/6
甘孜州,果洛藏族自治州,青海省,0.97,2020/1/6
甘孜州,泸州市,四川省,0.85,2020/1/6
甘孜州,内江市,四川省,0.65,2020/1/6
甘孜州,宜宾市,四川省,0.63,2020/1/6
甘孜州,丽江市,云南省,0.6,2020/1/6
甘孜州,德阳市,四川省,0.57,2020/1/6
甘孜州,大理白族自治州,云南省,0.53,2020/1/6
甘孜州,广安市,四川省,0.46,2020/1/6
甘孜州,自贡市,四川省,0.44,2020/1/6
甘孜州,资阳市,四川省,0.42,2020/1/6
甘孜州,广元市,四川省,0.31,2020/1/6
甘孜州,达州市,四川省,0.28,2020/1/6
甘孜州,攀枝花市,四川省,0.28,2020/1/6
甘孜州,昆明市,云南省,0.24,2020/1/6
甘孜州,临夏回族自治州,甘肃省,0.2,2020/1/6
甘孜州,西安市,陕西省,0.2,2020/1/6
甘孜州,北京市,北京市,0.17,2020/1/6
甘孜州,昭通市,云南省,0.17,2020/1/6
甘孜州,巴中市,四川省,0.16,2020/1/6
甘孜州,汉中市,陕西省,0.15,2020/1/6
甘孜州,拉萨市,西藏自治区,0.12,2020/1/6
甘孜州,洛阳市,河南省,0.11,2020/1/6
甘孜州,恩施土家族苗族自治州,湖北省,0.1,2020/1/6
甘孜州,贵阳市,贵州省,0.1,2020/1/6
甘孜州,曲靖市,云南省,0.1,2020/1/6
甘孜州,三亚市,海南省,0.08,2020/1/6
甘孜州,宜昌市,湖北省,0.08,2020/1/6
甘孜州,临沧市,云南省,0.08,2020/1/6
甘孜州,襄阳市,湖北省,0.08,2020/1/6
甘孜州,林芝市,西藏自治区,0.08,2020/1/6
甘孜州,天水市,甘肃省,0.07,2020/1/6
甘孜州,邵阳市,湖南省,0.07,2020/1/6
甘孜州,海南藏族自治州,青海省,0.07,2020/1/6
甘孜州,遵义市,贵州省,0.06,2020/1/6
甘孜州,甘南藏族自治州,甘肃省,0.06,2020/1/6
甘孜州,西宁市,青海省,0.06,2020/1/6
甘孜州,十堰市,湖北省,0.05,2020/1/6
甘孜州,南阳市,河南省,0.05,2020/1/6
甘孜州,郑州市,河南省,0.03,2020/1/6
甘孜州,开封市,河南省,0.03,2020/1/6
甘孜州,长沙市,湖南省,0.03,2020/1/6
甘孜州,兰州市,甘肃省,0.03,2020/1/6
甘孜州,三门峡市,河南省,0.03,2020/1/6
甘孜州,上海市,上海市,0.03,2020/1/6
甘孜州,六盘水市,贵州省,0.03,2020/1/6
甘孜州,石家庄市,河北省,0.03,2020/1/6
甘孜州,黔南布依族苗族自治州,贵州省,0.03,2020/1/6
甘孜州,永州市,湖南省,0.03,2020/1/6
甘孜州,海口市,海南省,0.03,2020/1/6
甘孜州,郴州市,湖南省,0.03,2020/1/6
甘孜州,海北藏族自治州,青海省,0.03,2020/1/6
甘孜州,桂林市,广西壮族自治区,0.02,2020/1/6
甘孜州,信阳市,河南省,0.02,2020/1/6
甘孜州,东莞市,广东省,0.02,2020/1/6
甘孜州,安康市,陕西省,0.02,2020/1/6
甘孜州,温州市,浙江省,0.02,2020/1/6
甘孜州,南京市,江苏省,0.02,2020/1/6
甘孜州,济南市,山东省,0.02,2020/1/6
甘孜州,宜春市,江西省,0.02,2020/1/6
甘孜州,北海市,广西壮族自治区,0.02,2020/1/6
甘孜州,周口市,河南省,0.02,2020/1/6
甘孜州,台州市,浙江省,0.02,2020/1/6
甘孜州,广州市,广东省,0.02,2020/1/6
甘孜州,海东市,青海省,0.02,2020/1/6
甘孜州,楚雄彝族自治州,云南省,0.02,2020/1/6
甘孜州,咸阳市,陕西省,0.02,2020/1/6
甘孜州,海西蒙古族藏族自治州,青海省,0.02,2020/1/6
甘孜州,天津市,天津市,0.02,2020/1/6
甘孜州,岳阳市,湖南省,0.02,2020/1/6
甘孜州,忻州市,山西省,0.02,2020/1/6
甘孜州,随州市,湖北省,0.02,2020/1/6
甘孜州,西双版纳傣族自治州,云南省,0.02,2020/1/6
甘孜州,驻马店市,河南省,0.02,2020/1/6
甘孜州,商丘市,河南省,0.02,2020/1/6
甘孜州,黄南藏族自治州,青海省,0.02,2020/1/6
甘孜州,陇南市,甘肃省,0.02,2020/1/6
甘孜州,荆门市,湖北省,0.02,2020/1/6
甘孜州,安庆市,安徽省,0.02,2020/1/6
甘孜州,保山市,云南省,0.01,2020/1/6
甘孜州,安阳市,河南省,0.01,2020/1/6
甘孜州,那曲市,西藏自治区,0.01,2020/1/6
甘孜州,贺州市,广西壮族自治区,0.01,2020/1/6
甘孜州,文昌市,海南省,0.01,2020/1/6
甘孜州,武汉市,湖北省,0.01,2020/1/6
甘孜州,阳江市,广东省,0.01,2020/1/6
